Дата;Бренд;Артикул;Назва товару;Кількість, шт;Сума, грн
Травень 2024;Djeco;DJ05128;"Djeco Гра ""Міні природа""";9,000;2 026,62
Травень 2024;Djeco;DJ05133;"Djeco Гра ""Чапо магія""";11,000;2 078,34
Травень 2024;Djeco;DJ05135;"Djeco Гра ""RECTO VERSO""";2,000;238,98
Травень 2024;Djeco;DJ05136;"Djeco Гра ""Динозаври""";15,000;3 631,20
Травень 2024;Djeco;DJ05138;"Djeco Гра ""MIMO RIGOLO""";3,000;385,20
Травень 2024;Djeco;DJ05145;"Djeco Гра ""Збери баранчиків""";12,000;2 616,12
Травень 2024;Djeco;DJ05153;"Djeco Гра ""Занімалка""";24,000;8 176,62
Травень 2024;Djeco;DJ05161;"Djeco Гра ""Сардини"" ";25,000;8 850,68
Травень 2024;Djeco;DJ05169;"Djeco Гра ""Гримаси""";7,000;2 683,44
Травень 2024;Djeco;DJ05172;"Djeco Гра ""Атлетика""";48,000;11 405,34
Травень 2024;Djeco;DJ05176;"Djeco Гра ""Додо""";4,000;1 761,54
Травень 2024;Djeco;DJ05180;"Djeco Гра ""Лісові пригоди""";44,000;12 423,24
Травень 2024;Djeco;DJ05181;"Djeco Гра настільна ""Божевільні качки""";42,000;11 027,26
Травень 2024;Djeco;DJ05182;"Djeco Гра ""Geomemorix""";5,000;640,20
Травень 2024;Djeco;DJ05186;"Djeco Гра ""Мармозетки""";6,000;684,18
Травень 2024;Djeco;DJ05187;"Djeco Гра ""Тріо Монстри""";5,000;550,50
Травень 2024;Djeco;DJ05188;"Djeco Гра ""Зоопарк""";2,000;301,32
Травень 2024;Djeco;DJ05190;"Djeco Гра ""Сови""";8,000;1 122,06
Травень 2024;Djeco;DJ05193;"Djeco Гра ""Швидкі монстри""";6,000;965,88
Травень 2024;Djeco;DJ05198;"Djeco Гра ""Супер Рапідо""";1,000;44,52
Травень 2024;Djeco;DJ05206;"Djeco Гра ""Авалі""";2,000;243,84
Травень 2024;Djeco;DJ05208;"Djeco Гра настільна бродилка ""Сачки і сходи""";23,000;8 646,30
Травень 2024;Djeco;DJ05212;"Djeco Гра ""З гусені на метелика""";14,000;3 097,68
Травень 2024;Djeco;DJ05218;Djeco Набір класичних ігор 12в1;5,000;4 095,36
Травень 2024;Djeco;DJ05270;"Djeco Гра настільна тактика ""Морський бій""";7,000;3 934,92
Травень 2024;Djeco;DJ05640;Djeco Конструктор Zig & Go - 28 дет;13,000;10 365,42
Травень 2024;Djeco;DJ05641;Djeco Конструктор Zig & Go - 27 дет;9,000;6 834,36
Травень 2024;Djeco;DJ05642;Djeco Конструктор Zig & Go - 25 дет;8,000;5 812,86
Травень 2024;Djeco;DJ06432;"Djeco Дерев'яний конструктор ""Геонімо""";12,000;8 506,08
Травень 2024;Djeco;DJ06481;"Djeco Гра ""Дзеркальні картинки""";2,000;895,44
Травень 2024;Djeco;DJ06646;"Djeco Дерев'яна гра аплікація з молоточком ""Роботи""";21,000;13 388,10
Травень 2024;Djeco;DJ06970;"Djeco Карткова гра ""Міні Містігрі""";8,000;1 416,30
Травень 2024;Djeco;DJ06971;"Djeco Карткова гра ""Мелі Мело""";60,000;11 097,36
Травень 2024;Djeco;DJ07900;"Djeco Набір масок з мозаїкою Зроби сам ""Тварини""";5,000;1 574,10
Травень 2024;Djeco;DJ07901;"Djeco Набір головних прикрас з мозаїкою Зроби сам ""Принцеса""";9,000;2 772,66
Травень 2024;Djeco;DJ07906;"Djeco Набір Зроби сам ""Скринька""";8,000;2 675,58
Травень 2024;Djeco;DJ07922;"Djeco Набір Зроби сам ""Космічний калейдоскоп""";24,000;9 647,34
Травень 2024;Djeco;DJ07955;"Djeco Набір для творчості ""Кітті - дзвіночок""";18,000;6 368,76
Травень 2024;Djeco;DJ07956;"Djeco Набір для творчості ""Зоряний передзвін""";36,000;10 533,18
Травень 2024;Djeco;DJ07970;"Djeco Набір Зроби сам ""Блокнотики""";12,000;3 048,06
Травень 2024;Djeco;DJ08131;"Djeco Гра ""Маленькі друзі"" 3в1";4,000;1 091,34
Травень 2024;Djeco;DJ08132;"Djeco Набір настільних ігор ""Динозаври""";12,000;6 140,88
Травень 2024;Djeco;DJ08152;"Djeco Гра ""Знайди емоції""";28,000;3 097,38
Травень 2024;Djeco;DJ08179;"Djeco Гра ""Розпорядок дня""";1,000;61,86
Травень 2024;Djeco;DJ08198;"Djeco Гра настільна ""Анімо Мондо""";9,000;3 944,64
Травень 2024;Djeco;DJ08310;"Djeco Розвиваюча гра ""Спасіо""";8,000;5 023,63
Травень 2024;Djeco;DJ08312;"Djeco Розвиваюча гра ""Доповнення""";8,000;3 504,48
Травень 2024;Djeco;DJ08321;"Djeco Гра ""Малюнок Артур""";1,000;251,58
Травень 2024;Djeco;DJ08356;"Djeco Настільна гра ""Палички""";6,000;2 314,80
Травень 2024;Djeco;DJ08358;"Djeco Гра настільна ""Quantitix""";42,000;17 725,92
Травень 2024;Djeco;DJ08400;"Djeco Настільна гра ""Tulum""";9,000;4 987,98
Травень 2024;Djeco;DJ08402;"Djeco Настільна гра ""Wonderzoo""";7,000;3 932,82
Травень 2024;Djeco;DJ08404;"Djeco Гра настільна ""Кольорові кубики""";85,000;48 605,47
Травень 2024;Djeco;DJ08417;"Djeco Гра ""Блеф пірата""";7,000;4 211,64
Травень 2024;Djeco;DJ08420;"Djeco Гра ""Луданімо""";3,000;2 434,26
Травень 2024;Djeco;DJ08442;"Djeco Настільна гра ""Archichato""";2,000;1 186,20
Травень 2024;Djeco;DJ08443;"Djeco Гра ""Pixel Tamgram""";55,000;19 405,20
Травень 2024;Djeco;DJ08451;"Djeco Настільна гра ""Поліссімо""";21,000;11 465,28
Травень 2024;Djeco;DJ08454;"Djeco Гра настільна Балансування ""Тотем зен""";9,000;5 518,26
Травень 2024;Djeco;DJ08463;"Djeco Гра головоломка ""Кразікс""";25,000;11 998,92
Травень 2024;Djeco;DJ08464;"Djeco Гра головоломка ""Вудікс""";22,000;11 736,84
Травень 2024;Djeco;DJ08467;"Djeco Настільна гра ""Найшвидший""";2,000;385,80
Травень 2024;Djeco;DJ08477;"Djeco Настільна гра ""Кубіссімо""";29,000;17 506,85
Травень 2024;Djeco;DJ08478;"Djeco Настільна гра ""Кунаяла""";16,000;4 528,80
Травень 2024;Djeco;DJ08487;"Djeco Гра настільна ""Лабіринт""";21,000;7 322,82
Травень 2024;Djeco;DJ08488;"Djeco Гра настільна ""Божевільне судоку""";9,000;3 809,58
Травень 2024;Djeco;DJ08489;"Djeco Настільна гра ""Niwa""";1,000;356,40
Травень 2024;Djeco;DJ08526;"Djeco Настільна гра ""Шкарпетковий монстр""";2,000;1 165,56
Травень 2024;Djeco;DJ08527;"Djeco Настільна гра ""Рапідо Метео""";8,000;3 846,78
Травень 2024;Djeco;DJ08533;"Djeco Гра настільна ""Маленький магазин""";31,000;17 265,84
Травень 2024;Djeco;DJ08535;"Djeco Гра ""Катуді""";7,000;3 788,16
Травень 2024;Djeco;DJ08538;"Djeco Гра ""Мемо Дінго""";6,000;1 993,86
Травень 2024;Djeco;DJ08540;"Djeco Настільна гра ""Логічний фініш""";2,000;1 014,60
Травень 2024;Djeco;DJ08542;"Djeco Гра настільна ""Знайди пропажу""";17,000;6 517,86
Травень 2024;Djeco;DJ08550;"Djeco Настільна гра ""Маленька доріжка""";48,000;22 053,51
Травень 2024;Djeco;DJ08557;"Djeco Настільна гра балансир ""Пірамідки""";24,000;14 034,00
Травень 2024;Djeco;DJ08570;"Djeco Гра ""Логіка підземелля""";44,000;19 884,06
Травень 2024;Djeco;DJ08571;"Djeco Гра ""Пожежники""";13,000;6 147,00
Травень 2024;Djeco;DJ08577;"Djeco Настільна гра ""Паніка в джунглях""";4,000;1 879,26
Травень 2024;Djeco;DJ08590;"DJECO Настільна гра ""Архілогіка""";4,000;2 097,66
Травень 2024;Djeco;DJ08597;"Djeco Гра ""Космічний кіт""";43,000;17 052,90
Травень 2024;Djeco;DJ08630;"Djeco Художній комплект малювання кольоровим піском ""Панда та його друзі""";4,000;1 153,14
Травень 2024;Djeco;DJ08633;"Djeco Художній комплект малювання кольоровим піском ""Тотемні тварини""";1,000;398,28
Травень 2024;Djeco;DJ08651;"Djeco Набір для творчості з 3D ефектом ""Веселі монстри""";1,000;81,00
Травень 2024;Djeco;DJ08662;"Djeco Художній комплект малювання кольоровим піском ""Дива лісу""";4,000;1 852,14
Травень 2024;Djeco;DJ08663;"Djeco Художній комплект малювання кольоровим піском ""Сліпучі птахи""";1,000;450,96
Травень 2024;Djeco;DJ08664;Djeco Художній комплект колаж для найменших, 4 фігурки;15,000;7 268,88
Травень 2024;Djeco;DJ08669;"Djeco Художній комплект вишивання ""Елегантний карнавал""";3,000;481,86
Травень 2024;Djeco;DJ08674;"Djeco Художній комплект шиття стрічками ""Фламенко""";1,000;432,72
Травень 2024;Djeco;DJ08678;"Djeco Художній комплект малювання кольоровим піском ""Чудово мило""";32,000;17 298,84
Травень 2024;Djeco;DJ08830;"Djeco Набір наліпок 160 шт ""Принцеса""";28,000;2 398,04
Травень 2024;Djeco;DJ08839;"Djeco Набір наліпок 160 шт ""Пірати""";1,000;18,72
Травень 2024;Djeco;DJ08841;"Djeco Набір наліпок 160 шт ""Тварини""";11,000;926,76
Травень 2024;Djeco;DJ08842;"Djeco Набір наліпок 160 шт ""Маленькі друзі""";37,000;3 117,08
Травень 2024;Djeco;DJ08844;"Djeco Набір наліпок 160 шт ""Веселий транспорт""";1,000;55,02
Травень 2024;Djeco;DJ08884;"Djeco Набір наліпок 160 шт ""Чаювання принцес""";27,000;2 371,38
Травень 2024;Djeco;DJ08885;"Djeco Набір наліпок 160 шт ""Русалки""";12,000;1 037,28
Травень 2024;Djeco;DJ08886;"Djeco Набір наліпок 160 шт ""Лицарі""";45,000;3 239,76
Травень 2024;Djeco;DJ08887;"Djeco Художній комплект мозаїка ""Цар звірів""";1,000;31,62
Травень 2024;Djeco;DJ08896;"Djeco Набір для творчості - мозаїка ""На конячці""";4,000;651,60
Травень 2024;Djeco;DJ08897;"Djeco Набір для творчості - мозаїка ""Білочка""";18,000;7 514,16
Травень 2024;Djeco;DJ08931;"Djeco Художній комплект з наліпками ""Марінс""";30,000;5 868,50
Травень 2024;Djeco;DJ08932;"Djeco Набір наліпок для аплікації ""Створи тварину""";21,000;4 242,24
Травень 2024;Djeco;DJ08934;"Djeco Художній комплект з наліпками ""Каламбур""";13,000;2 675,46
Травень 2024;Djeco;DJ08952;"Djeco Набір для творчості з наліпками, що переміщуються ""Ярмарок""";32,000;5 896,92
Травень 2024;Djeco;DJ08953;"Djeco Набір з переміщуваними наліпками ""Пригоди в морі""";8,000;2 182,44
Травень 2024;Djeco;DJ08965;"Djeco Набір для творчості з аквареллю ""Світ природи""";1,000;257,40
Травень 2024;Djeco;DJ08966;"Djeco Набір для творчості зі штампами ""Тварини та візерунки""";46,000;23 216,88
