Партнер,Артикул,Период,forecast_h1,forecast_h3,forecast_h6
МімішкаЛенд,206942I,2026-02,0.0,0.0,0.0
МімішкаЛенд,216318I,2026-02,0.0,0.0,0.0
МімішкаЛенд,DJ05180,2026-02,0.0,0.0,0.0
МімішкаЛенд,DJ06433,2026-02,0.0,0.0,0.0
МімішкаЛенд,DJ07212,2026-02,0.0,0.0,0.0
МімішкаЛенд,DJ08129,2026-02,0.0,0.0,0.0
МімішкаЛенд,DJ08135,2026-02,0.0,0.0,0.0
МімішкаЛенд,DJ08156,2026-02,0.0,0.0,0.0
МімішкаЛенд,DJ08400,2026-02,0.0,0.0,0.0
МімішкаЛенд,DJ09116,2026-02,0.0,0.0,0.0
МімішкаЛенд,DJ09117,2026-02,0.0,0.0,0.0
МімішкаЛенд,S3018h,2026-02,0.0,0.0,0.0
МімішкаЛенд,T4008h,2026-02,0.0,0.0,0.0
Надія,205033I,2026-02,0.0,0.0,0.0
Надія,205040I,2026-02,0.0,0.0,0.0
Надія,S3003h,2026-02,0.0,0.0,0.0
Надія,S3006h,2026-02,0.0,0.0,0.0
Надія,S3007h,2026-02,0.0,0.0,0.0
Надія,S3008h,2026-02,0.0,0.0,0.0
Надія,S3009h,2026-02,0.0,0.0,0.0
Надія,S3012h,2026-02,0.0,0.0,0.0
Надія,S3018h,2026-02,0.0,0.0,0.0
Надія,S3026h,2026-02,0.0,0.0,0.0
Надія,S3031h,2026-02,0.0,0.0,0.0
Надія,T4032h,2026-02,0.0,0.0,0.0
Настуся,004915I,2026-02,0.0,0.0,0.0
Настуся,005053I,2026-02,0.0,0.0,0.0
Настуся,005059I,2026-02,0.0,0.0,0.0
Настуся,005060I,2026-02,0.0,0.0,0.0
Настуся,005151I,2026-02,0.0,0.0,0.0
Настуся,005232I,2026-02,0.0,0.0,0.0
Настуся,216267I,2026-02,0.0,0.0,0.0
Настуся,216274I,2026-02,0.0,0.0,0.0
Настуся,216279I,2026-02,0.0,0.0,0.0
Настуся,216314_I,2026-02,0.0,0.0,0.0
Настуся,216318I,2026-02,0.0,0.0,0.0
Настуся,216320I,2026-02,0.0,0.0,0.0
Настуся,216478I,2026-02,0.0,0.0,0.0
Настуся,216479I,2026-02,0.0,0.0,0.0
Настуся,304890I,2026-02,0.0,0.0,0.0
Настуся,316188I,2026-02,0.0,0.0,0.0
Настуся,C044h,2026-02,0.0,0.0,0.0
Настуся,C060h,2026-02,0.0,0.0,0.0
Настуся,C080h,2026-02,0.0,0.0,0.0
Настуся,C094h,2026-02,0.0,0.0,0.0
Настуся,C238h,2026-02,0.0,0.0,0.0
Настуся,C241h,2026-02,0.0,0.0,0.0
Настуся,C242h,2026-02,0.0,0.0,0.0
Настуся,DJ08830,2026-02,0.0,0.0,0.0
Настуся,DJ08841,2026-02,0.0,0.0,0.0
Настуся,DJ08884,2026-02,0.0,0.0,0.0
Настуся,DJ08885,2026-02,0.0,0.0,0.0
Настуся,DJ09055,2026-02,0.0,0.0,0.0
Настуся,DJ09268,2026-02,0.0,0.0,0.0
Настуся,DJ09575,2026-02,0.0,0.0,0.0
Настуся,DJ09579,2026-02,0.0,0.0,0.0
Настуся,DJ09584,2026-02,0.0,0.0,0.0
Настуся,DJ09586,2026-02,0.0,0.0,0.0
Настуся,DJ09590,2026-02,0.0,0.0,0.0
Настуся,DJ09612,2026-02,0.0,0.0,0.0
Настуся,DJ09615,2026-02,0.0,0.0,0.0
Настуся,DS0991h,2026-02,0.0,0.0,0.0
Настуся,DS1005h,2026-02,0.0,0.0,0.0
Настуся,DS1006h,2026-02,0.0,0.0,0.0
Настуся,DS1007h,2026-02,0.0,0.0,0.0
Настуся,MC253h,2026-02,0.0,0.0,0.0
Настуся,MC255h,2026-02,0.0,0.0,0.0
Настуся,P688h,2026-02,0.0,0.0,0.0
Настуся,S3006h,2026-02,0.0,0.0,0.0
Настуся,S3007h,2026-02,0.0,0.0,0.0
Настуся,S3008h,2026-02,0.0,0.0,0.0
Настуся,S3009h,2026-02,0.0,0.0,0.0
Настуся,S3012h,2026-02,0.0,0.0,0.0
Настуся,S3015h,2026-02,0.0,0.0,0.0
Настуся,S3018h,2026-02,0.0,0.0,0.0
Настуся,S3026h,2026-02,0.0,0.0,0.0
Настуся,S3031h,2026-02,0.0,0.0,0.0
Настуся,T4012h,2026-02,0.0,0.0,0.0
Настуся,T4031h,2026-02,0.0,0.0,0.0
Настуся,T4032h,2026-02,0.0,0.0,0.0
Настуся,T4035h,2026-02,0.0,0.0,0.0
Наталка Білявка,C238h,2026-02,0.0,0.0,0.0
Наталка Білявка,DJ02093,2026-02,0.0,0.0,0.0
Наталка Білявка,DJ02094,2026-02,0.0,0.0,0.0
Наталка Білявка,DJ05104,2026-02,0.0,0.0,0.0
Наталка Білявка,DJ05105,2026-02,0.0,0.0,0.0
Наталка Білявка,DJ05108,2026-02,0.0,0.0,0.0
Наталка Білявка,DJ05117,2026-02,0.0,0.0,0.0
Наталка Білявка,DJ05120,2026-02,0.0,0.0,0.0
Наталка Білявка,DJ05125,2026-02,0.0,0.0,0.0
Наталка Білявка,DJ05136,2026-02,0.0,0.0,0.0
Наталка Білявка,DJ05180,2026-02,0.0,0.0,0.0
Наталка Білявка,DJ05230,2026-02,0.0,0.0,0.0
Наталка Білявка,DJ05270,2026-02,0.0,0.0,0.0
Наталка Білявка,DJ08300,2026-02,0.0,0.0,0.0
Наталка Білявка,DJ08354,2026-02,0.0,0.0,0.0
Наталка Білявка,DJ09260,2026-02,0.0,0.0,0.0
Наталка Білявка,DJ09262,2026-02,0.0,0.0,0.0
Наталка Білявка,DJ09263,2026-02,0.0,0.0,0.0
Наталка Білявка,DJ09265,2026-02,0.0,0.0,0.0
Наталка Білявка,DJ09413,2026-02,0.0,0.0,0.0
Наталка Білявка,DJ09439,2026-02,0.0,0.0,0.0
Наталка Білявка,DJ09460,2026-02,0.0,0.0,0.0
Наталка Білявка,DJ09465,2026-02,0.0,0.0,0.0
Наталка Білявка,DJ09466,2026-02,0.0,0.0,0.0
Наталка Білявка,DJ09467,2026-02,0.0,0.0,0.0
Наталка Білявка,DJ09469,2026-02,0.0,0.0,0.0
Наталка Білявка,DJ09471,2026-02,0.0,0.0,0.0
Наталка Білявка,DJ09492,2026-02,0.0,0.0,0.0
Наталка Білявка,DJ09493,2026-02,0.0,0.0,0.0
Наталка Білявка,DJ09606,2026-02,0.0,0.0,0.0
Наталка Білявка,DJ09746,2026-02,0.0,0.0,0.0
Наталка Білявка,DJ09747,2026-02,0.0,0.0,0.0
Наталка Білявка,DS0977h,2026-02,0.0,0.0,0.0
Наталка Білявка,MC062h-2,2026-02,0.0,0.0,0.0
Наталка Білявка,MC117h,2026-02,0.0,0.0,0.0
Наталі Маріуполь,004627I,2026-02,0.0,0.0,0.0
Наталі Маріуполь,004909I,2026-02,0.0,0.0,0.0
Наталі Маріуполь,212017I,2026-02,0.0,0.0,0.0
Наталі Маріуполь,315092,2026-02,0.0,0.0,0.0
Наталі Маріуполь,C060h,2026-02,0.0,0.0,0.0
Наталі Маріуполь,C080h,2026-02,0.0,0.0,0.0
Наталі Маріуполь,C094h,2026-02,0.0,0.0,0.0
Наталі Маріуполь,C238h,2026-02,0.0,0.0,0.0
Наталі Маріуполь,C241h,2026-02,0.0,0.0,0.0
Наталі Маріуполь,C242h,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DD04805,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DD04808,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DD04809,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DJ07900,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DJ07906,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DJ07922,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DJ07970,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DJ08841,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DJ08844,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DJ08931,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DJ08934,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DJ08952,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DJ08953,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DJ09231,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DJ09232,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DJ09460,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DJ09461,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DJ09462,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DJ09463,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DJ09464,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DJ09465,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DJ09466,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DJ09467,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DJ09469,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DJ09470,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DJ09575,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DJ09579,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DJ09633,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DJ09657,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DJ09863,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DJ09864,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DS0976h,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DS0977h,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DS0978h,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DS0980h,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DS0981h,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DS0984h,2026-02,0.0,0.0,0.0
Наталі Маріуполь,DS0990h,2026-02,0.0,0.0,0.0
Наталі Маріуполь,MC01091 (MC091h),2026-02,0.0,0.0,0.0
Наталі Маріуполь,MC055h-2,2026-02,0.0,0.0,0.0
Наталі Маріуполь,MC062h-2,2026-02,0.0,0.0,0.0
Наталі Маріуполь,MC269h,2026-02,0.0,0.0,0.0
Наталі Маріуполь,S3003h,2026-02,0.0,0.0,0.0
Наталі Маріуполь,S3007h,2026-02,0.0,0.0,0.0
Наталі Маріуполь,S3008h,2026-02,0.0,0.0,0.0
Наталі Маріуполь,S3010h,2026-02,0.0,0.0,0.0
Наталі Маріуполь,S3014h,2026-02,0.0,0.0,0.0
Наталі Маріуполь,S3015h,2026-02,0.0,0.0,0.0
Наталі Маріуполь,S3026h,2026-02,0.0,0.0,0.0
Наталі Маріуполь,S3031h,2026-02,0.0,0.0,0.0
Наталі Маріуполь,T4005h,2026-02,0.0,0.0,0.0
Наталі Маріуполь,T4008h,2026-02,0.0,0.0,0.0
Наталі Маріуполь,T4011h,2026-02,0.0,0.0,0.0
Наталі Маріуполь,T4017h,2026-02,0.0,0.0,0.0
Наталі Маріуполь,T4018h,2026-02,0.0,0.0,0.0
Наталі Маріуполь,T4019h,2026-02,0.0,0.0,0.0
Наталі Маріуполь,T4031h,2026-02,0.0,0.0,0.0
Наталі Маріуполь,T4032h,2026-02,0.0,0.0,0.0
Наталі Маріуполь,T4035h,2026-02,0.0,0.0,0.0
Нафаня,004627I,2026-02,0.0,0.0,0.0
Нафаня,004896I,2026-02,0.0,0.0,0.0
Нафаня,004914I,2026-02,0.0,0.0,0.0
Нафаня,004915I,2026-02,0.0,0.0,0.0
Нафаня,205040I,2026-02,0.0,0.0,0.0
Нафаня,205041I,2026-02,0.0,0.0,0.0
Нафаня,206688I,2026-02,0.0,0.0,0.0
Нафаня,212017I,2026-02,0.0,0.0,0.0
Нафаня,212019I,2026-02,0.0,0.0,0.0
Нафаня,216274I,2026-02,0.0,0.0,0.0
Нафаня,216279I,2026-02,0.0,0.0,0.0
Нафаня,216314I,2026-02,0.0,0.0,0.0
Нафаня,216570I,2026-02,0.0,0.0,0.0
Нафаня,216571I,2026-02,0.0,0.0,0.0
Нафаня,227018I,2026-02,0.0,0.0,0.0
Нафаня,304889I,2026-02,0.0,0.0,0.0
Нафаня,304890I,2026-02,0.0,0.0,0.0
Нафаня,304893I,2026-02,0.0,0.0,0.0
Нафаня,305000I,2026-02,0.0,0.0,0.0
Нафаня,305048I,2026-02,0.0,0.0,0.0
Нафаня,305076I,2026-02,0.0,0.0,0.0
Нафаня,316139I,2026-02,0.0,0.0,0.0
Нафаня,316188I,2026-02,0.0,0.0,0.0
Нафаня,C058h,2026-02,0.0,0.0,0.0
Нафаня,C075h,2026-02,0.0,0.0,0.0
Нафаня,C080h,2026-02,0.0,0.0,0.0
Нафаня,C094h,2026-02,0.0,0.0,0.0
Нафаня,C102h-2,2026-02,0.0,0.0,0.0
Нафаня,C104h,2026-02,0.0,0.0,0.0
Нафаня,C112h,2026-02,0.0,0.0,0.0
Нафаня,C151h,2026-02,0.0,0.0,0.0
Нафаня,C187h,2026-02,0.0,0.0,0.0
Нафаня,C238h,2026-02,0.0,0.0,0.0
Нафаня,C703h,2026-02,0.0,0.0,0.0
Нафаня,C704h,2026-02,0.0,0.0,0.0
Нафаня,C712h,2026-02,0.0,0.0,0.0
Нафаня,C717h,2026-02,0.0,0.0,0.0
Нафаня,C718h,2026-02,0.0,0.0,0.0
Нафаня,DJ01040,2026-02,0.0,0.0,0.0
Нафаня,DJ01641,2026-02,0.0,0.0,0.0
Нафаня,DJ01649,2026-02,0.0,0.0,0.0
Нафаня,DJ02095,2026-02,0.0,0.0,0.0
Нафаня,DJ02096,2026-02,0.0,0.0,0.0
Нафаня,DJ05120,2026-02,0.0,0.0,0.0
Нафаня,DJ05136,2026-02,0.0,0.0,0.0
Нафаня,DJ05161,2026-02,0.0,0.0,0.0
Нафаня,DJ05169,2026-02,0.0,0.0,0.0
Нафаня,DJ05181,2026-02,0.0,0.0,0.0
Нафаня,DJ05186,2026-02,0.0,0.0,0.0
Нафаня,DJ05198,2026-02,0.0,0.0,0.0
Нафаня,DJ05208,2026-02,0.0,0.0,0.0
Нафаня,DJ05212,2026-02,0.0,0.0,0.0
Нафаня,DJ05230,2026-02,0.0,0.0,0.0
Нафаня,DJ05270,2026-02,0.0,0.0,0.0
Нафаня,DJ05356,2026-02,0.0,0.0,0.0
Нафаня,DJ05362,2026-02,0.0,0.0,0.0
Нафаня,DJ06071,2026-02,0.0,0.0,0.0
Нафаня,DJ06072,2026-02,0.0,0.0,0.0
Нафаня,DJ07015,2026-02,0.0,0.0,0.0
Нафаня,DJ07016,2026-02,0.0,0.0,0.0
Нафаня,DJ07112,2026-02,0.0,0.0,0.0
Нафаня,DJ07137,2026-02,0.0,0.0,0.0
Нафаня,DJ07138,2026-02,0.0,0.0,0.0
Нафаня,DJ07140,2026-02,0.0,0.0,0.0
Нафаня,DJ07161,2026-02,0.0,0.0,0.0
Нафаня,DJ07200,2026-02,0.0,0.0,0.0
Нафаня,DJ07205,2026-02,0.0,0.0,0.0
Нафаня,DJ07206,2026-02,0.0,0.0,0.0
Нафаня,DJ07212,2026-02,0.0,0.0,0.0
Нафаня,DJ07218,2026-02,0.0,0.0,0.0
Нафаня,DJ07219,2026-02,0.0,0.0,0.0
Нафаня,DJ07222,2026-02,0.0,0.0,0.0
Нафаня,DJ07227,2026-02,0.0,0.0,0.0
Нафаня,DJ07231,2026-02,0.0,0.0,0.0
Нафаня,DJ07241,2026-02,0.0,0.0,0.0
Нафаня,DJ07246,2026-02,0.0,0.0,0.0
Нафаня,DJ07254,2026-02,0.0,0.0,0.0
Нафаня,DJ07255,2026-02,0.0,0.0,0.0
Нафаня,DJ07257,2026-02,0.0,0.0,0.0
Нафаня,DJ08111,2026-02,0.0,0.0,0.0
Нафаня,DJ08113,2026-02,0.0,0.0,0.0
Нафаня,DJ08115,2026-02,0.0,0.0,0.0
Нафаня,DJ08121,2026-02,0.0,0.0,0.0
Нафаня,DJ08129,2026-02,0.0,0.0,0.0
Нафаня,DJ08135,2026-02,0.0,0.0,0.0
Нафаня,DJ08147,2026-02,0.0,0.0,0.0
Нафаня,DJ08150,2026-02,0.0,0.0,0.0
Нафаня,DJ08151,2026-02,0.0,0.0,0.0
Нафаня,DJ08157,2026-02,0.0,0.0,0.0
Нафаня,DJ08158,2026-02,0.0,0.0,0.0
Нафаня,DJ08162,2026-02,0.0,0.0,0.0
Нафаня,DJ08164,2026-02,0.0,0.0,0.0
Нафаня,DJ08165,2026-02,0.0,0.0,0.0
Нафаня,DJ08166,2026-02,0.0,0.0,0.0
Нафаня,DJ08179,2026-02,0.0,0.0,0.0
Нафаня,DJ08451,2026-02,0.0,0.0,0.0
Нафаня,DJ08463,2026-02,0.0,0.0,0.0
Нафаня,DJ08477,2026-02,0.0,0.0,0.0
Нафаня,DJ08478,2026-02,0.0,0.0,0.0
Нафаня,DJ08505,2026-02,0.0,0.0,0.0
Нафаня,DJ08630,2026-02,0.0,0.0,0.0
Нафаня,DJ08772,2026-02,0.0,0.0,0.0
Нафаня,DJ08832,2026-02,0.0,0.0,0.0
Нафаня,DJ08839,2026-02,0.0,0.0,0.0
Нафаня,DJ08841,2026-02,0.0,0.0,0.0
Нафаня,DJ08842,2026-02,0.0,0.0,0.0
Нафаня,DJ08844,2026-02,0.0,0.0,0.0
Нафаня,DJ08881,2026-02,0.0,0.0,0.0
Нафаня,DJ08911,2026-02,0.0,0.0,0.0
Нафаня,DJ08912,2026-02,0.0,0.0,0.0
Нафаня,DJ09102,2026-02,0.0,0.0,0.0
Нафаня,DJ09211,2026-02,0.0,0.0,0.0
Нафаня,DJ09212,2026-02,0.0,0.0,0.0
Нафаня,DJ09213,2026-02,0.0,0.0,0.0
Нафаня,DJ09214,2026-02,0.0,0.0,0.0
Нафаня,DJ09217,2026-02,0.0,0.0,0.0
Нафаня,DJ09230,2026-02,0.0,0.0,0.0
Нафаня,DJ09231,2026-02,0.0,0.0,0.0
Нафаня,DJ09232,2026-02,0.0,0.0,0.0
Нафаня,DJ09410,2026-02,0.0,0.0,0.0
Нафаня,DJ09463,2026-02,0.0,0.0,0.0
Нафаня,DJ09464,2026-02,0.0,0.0,0.0
Нафаня,DJ09465,2026-02,0.0,0.0,0.0
Нафаня,DJ09470,2026-02,0.0,0.0,0.0
Нафаня,DJ09471,2026-02,0.0,0.0,0.0
Нафаня,DJ09503,2026-02,0.0,0.0,0.0
Нафаня,DJ09512,2026-02,0.0,0.0,0.0
Нафаня,DJ09571,2026-02,0.0,0.0,0.0
Нафаня,DJ09574,2026-02,0.0,0.0,0.0
Нафаня,DJ09600,2026-02,0.0,0.0,0.0
Нафаня,DJ09601,2026-02,0.0,0.0,0.0
Нафаня,DJ09623,2026-02,0.0,0.0,0.0
Нафаня,DJ09628,2026-02,0.0,0.0,0.0
Нафаня,DJ09633,2026-02,0.0,0.0,0.0
Нафаня,DJ09645,2026-02,0.0,0.0,0.0
Нафаня,DJ09646,2026-02,0.0,0.0,0.0
Нафаня,DJ09647,2026-02,0.0,0.0,0.0
Нафаня,DJ09648,2026-02,0.0,0.0,0.0
Нафаня,DJ09693,2026-02,0.0,0.0,0.0
Нафаня,DJ09736,2026-02,0.0,0.0,0.0
Нафаня,DJ09737,2026-02,0.0,0.0,0.0
Нафаня,DJ09760,2026-02,0.0,0.0,0.0
Нафаня,DJ09761,2026-02,0.0,0.0,0.0
Нафаня,DJ09762,2026-02,0.0,0.0,0.0
Нафаня,DJ09766,2026-02,0.0,0.0,0.0
Нафаня,DJ09768,2026-02,0.0,0.0,0.0
Нафаня,DS0984h,2026-02,0.0,0.0,0.0
Нафаня,MC081h,2026-02,0.0,0.0,0.0
Нафаня,MC117h,2026-02,0.0,0.0,0.0
Нафаня,MC153h,2026-02,0.0,0.0,0.0
Нафаня,MC185h,2026-02,0.0,0.0,0.0
Нафаня,MC254h,2026-02,0.0,0.0,0.0
Нафаня,MC256h,2026-02,0.0,0.0,0.0
Нафаня,OC3201,2026-02,0.0,0.0,0.0
Нафаня,P654h,2026-02,0.0,0.0,0.0
Нафаня,P688h,2026-02,0.0,0.0,0.0
Нафаня,P693h,2026-02,0.0,0.0,0.0
Нафаня,S3001h,2026-02,0.0,0.0,0.0
Нафаня,S3002h,2026-02,0.0,0.0,0.0
Нафаня,S3003h,2026-02,0.0,0.0,0.0
Нафаня,S3006h,2026-02,0.0,0.0,0.0
Нафаня,S3007h,2026-02,0.0,0.0,0.0
Нафаня,S3008h,2026-02,0.0,0.0,0.0
Нафаня,S3009h,2026-02,0.0,0.0,0.0
Нафаня,S3010h,2026-02,0.0,0.0,0.0
Нафаня,S3011h,2026-02,0.0,0.0,0.0
Нафаня,S3012h,2026-02,0.0,0.0,0.0
Нафаня,S3013h,2026-02,0.0,0.0,0.0
Нафаня,S3014h,2026-02,0.0,0.0,0.0
Нафаня,S3015h,2026-02,0.0,0.0,0.0
Нафаня,S3018h,2026-02,0.0,0.0,0.0
Нафаня,S3031h,2026-02,0.0,0.0,0.0
Нафаня,T4005h,2026-02,0.0,0.0,0.0
Нафаня,T4009h,2026-02,0.0,0.0,0.0
Нафаня,T4018h,2026-02,0.0,0.0,0.0
Нафаня,T4019h,2026-02,0.0,0.0,0.0
Нафаня,T4026h,2026-02,0.0,0.0,0.0
Недорого,216216I,2026-02,0.0,0.0,0.0
Недорого,216571,2026-02,0.0,0.0,0.0
Недорого,C044h,2026-02,0.0,0.0,0.0
Недорого,C094h,2026-02,0.0,0.0,0.0
Недорого,C238h,2026-02,0.0,0.0,0.0
Недорого,DJ05270,2026-02,0.0,0.0,0.0
Недорого,DJ06646,2026-02,0.0,0.0,0.0
Недорого,DJ07282,2026-02,0.0,0.0,0.0
Недорого,DJ08162,2026-02,0.0,0.0,0.0
Недорого,DJ08198,2026-02,0.0,0.0,0.0
Недорого,DJ08661,2026-02,0.0,0.0,0.0
Недорого,DJ09809,2026-02,0.0,0.0,0.0
Недорого,DS0992h,2026-02,0.0,0.0,0.0
Недорого,DS1086h,2026-02,0.0,0.0,0.0
Недорого,L523h,2026-02,0.0,0.0,0.0
Недорого,MC267h,2026-02,0.0,0.0,0.0
Недорого,MC269h,2026-02,0.0,0.0,0.0
Недорого,S3009h,2026-02,0.0,0.0,0.0
Недорого,S3012h,2026-02,0.0,0.0,0.0
Недорого,S3015h,2026-02,0.0,0.0,0.0
Недорого,S3026h,2026-02,0.0,0.0,0.0
Недорого,S3031h,2026-02,0.0,0.0,0.0
Недорого,T4008h,2026-02,0.0,0.0,0.0
Недорого,T4011h,2026-02,0.0,0.0,0.0
Недорого,T4018h,2026-02,0.0,0.0,0.0
Нейрон Тойс,C044h,2026-02,0.0,0.0,0.0
Нейрон Тойс,C060h,2026-02,0.0,0.0,0.0
Нейрон Тойс,C065h,2026-02,0.0,0.0,0.0
Нейрон Тойс,C080h,2026-02,0.0,0.0,0.0
Нейрон Тойс,C094h,2026-02,0.0,0.0,0.0
Нейрон Тойс,C238h,2026-02,0.0,0.0,0.0
Нейрон Тойс,C241h,2026-02,0.0,0.0,0.0
Нейрон Тойс,C242h,2026-02,0.0,0.0,0.0
Нейрон Тойс,DJ03130,2026-02,0.0,0.0,0.0
Нейрон Тойс,DJ08451,2026-02,0.0,0.0,0.0
Нейрон Тойс,DJ08477,2026-02,0.0,0.0,0.0
Нейрон Тойс,DS0976h,2026-02,0.0,0.0,0.0
Нейрон Тойс,DS0977h,2026-02,0.0,0.0,0.0
Нейрон Тойс,DS0978h,2026-02,0.0,0.0,0.0
Нейрон Тойс,DS0981h,2026-02,0.0,0.0,0.0
Нейрон Тойс,DS0984h,2026-02,0.0,0.0,0.0
Нейрон Тойс,DS0990h,2026-02,0.0,0.0,0.0
Нейрон Тойс,DS0992h,2026-02,0.0,0.0,0.0
Нейрон Тойс,S3003h,2026-02,0.0,0.0,0.0
Нейрон Тойс,S3006h,2026-02,0.0,0.0,0.0
Нейрон Тойс,S3007h,2026-02,0.0,0.0,0.0
Нейрон Тойс,S3008h,2026-02,0.0,0.0,0.0
Нейрон Тойс,S3009h,2026-02,0.0,0.0,0.0
Нейрон Тойс,S3012h,2026-02,0.0,0.0,0.0
Нейрон Тойс,S3015h,2026-02,0.0,0.0,0.0
Нейрон Тойс,S3018h,2026-02,0.0,0.0,0.0
Нейрон Тойс,S3026h,2026-02,0.0,0.0,0.0
Нейрон Тойс,T4005h,2026-02,0.0,0.0,0.0
Нейрон Тойс,T4008h,2026-02,0.0,0.0,0.0
Нейрон Тойс,T4012h,2026-02,0.0,0.0,0.0
Нейрон Тойс,T4017h,2026-02,0.0,0.0,0.0
Нейрон Тойс,T4018h,2026-02,0.0,0.0,0.0
Нейрон Тойс,T4019h,2026-02,0.0,0.0,0.0
Нейрон Тойс,T4031h,2026-02,0.0,0.0,0.0
Нейрон Тойс,T4032h,2026-02,0.0,0.0,0.0
Нейрон Тойс,T4035h,2026-02,0.0,0.0,0.0
Немо,004373I,2026-02,0.0,0.0,0.0
Немо,004854I,2026-02,0.0,0.0,0.0
Немо,004909I,2026-02,0.0,0.0,0.0
Немо,205040_I,2026-02,0.0,0.0,0.0
Немо,305093,2026-02,0.0,0.0,0.0
Немо,315068,2026-02,0.0,0.0,0.0
Немо,C060h,2026-02,0.0,0.0,0.0
Немо,C094h,2026-02,0.0,0.0,0.0
Немо,C238h,2026-02,0.0,0.0,0.0
Немо,DJ07970,2026-02,0.0,0.0,0.0
Немо,DJ08129,2026-02,0.0,0.0,0.0
Немо,DJ08132,2026-02,0.0,0.0,0.0
Немо,DJ08158,2026-02,0.0,0.0,0.0
Немо,DJ08164,2026-02,0.0,0.0,0.0
Немо,DJ08661,2026-02,0.0,0.0,0.0
Немо,DJ08678,2026-02,0.0,0.0,0.0
Немо,DJ08802,2026-02,0.0,0.0,0.0
Немо,DJ08897,2026-02,0.0,0.0,0.0
Немо,DJ08953,2026-02,0.0,0.0,0.0
Немо,DJ08965,2026-02,0.0,0.0,0.0
Немо,DJ09055,2026-02,0.0,0.0,0.0
Немо,DJ09056,2026-02,0.0,0.0,0.0
Немо,DJ09063,2026-02,0.0,0.0,0.0
Немо,DJ09064,2026-02,0.0,0.0,0.0
Немо,DJ09065,2026-02,0.0,0.0,0.0
Немо,DJ09073,2026-02,0.0,0.0,0.0
Немо,DJ09216,2026-02,0.0,0.0,0.0
Немо,DJ09425,2026-02,0.0,0.0,0.0
Немо,DJ09463,2026-02,0.0,0.0,0.0
Немо,DJ09464,2026-02,0.0,0.0,0.0
Немо,DJ09467,2026-02,0.0,0.0,0.0
Немо,DJ09468,2026-02,0.0,0.0,0.0
Немо,DJ09471,2026-02,0.0,0.0,0.0
Немо,DJ09498,2026-02,0.0,0.0,0.0
Немо,DJ09499,2026-02,0.0,0.0,0.0
Немо,DJ09575,2026-02,0.0,0.0,0.0
Немо,DJ09579,2026-02,0.0,0.0,0.0
Немо,DJ09584,2026-02,0.0,0.0,0.0
Немо,DJ09586,2026-02,0.0,0.0,0.0
Немо,DS0990h,2026-02,0.0,0.0,0.0
Немо,DS1007h,2026-02,0.0,0.0,0.0
Немо,DS1008h,2026-02,0.0,0.0,0.0
Немо,MC256h,2026-02,0.0,0.0,0.0
Немо,S3015h,2026-02,0.0,0.0,0.0
Немо,S3018h,2026-02,0.0,0.0,0.0
Немо,S3026h,2026-02,0.0,0.0,0.0
Немо,T4012h,2026-02,0.0,0.0,0.0
Немо,T4031h,2026-02,0.0,0.0,0.0
Немо,T4032h,2026-02,0.0,0.0,0.0
Новая Лінія,004627I,2026-02,0.0,0.0,0.0
Новая Лінія,004896I,2026-02,0.0,0.0,0.0
Новая Лінія,004909I,2026-02,0.0,0.0,0.0
Новая Лінія,004914I,2026-02,0.0,0.0,0.0
